,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb3,context,group
743,Fvb3,37100001,37150000,50000,*,2142,174098,0.00308295376298658,CHH,AK_NK
744,Fvb3,37150001,37200000,50000,*,10781,232260,-0.0202962580182077,CHH,AK_NK
745,Fvb3,37200001,37250000,50000,*,4824,256576,0.00820924645594596,CHH,AK_NK
746,Fvb3,37250001,37300000,50000,*,9909,170368,0.0285689187050705,CHH,AK_NK
747,Fvb3,37300001,37350000,50000,*,3072,199778,0.00103636358722134,CHH,AK_NK
748,Fvb3,37350001,37400000,50000,*,2272,62599,-0.00444437102092923,CHH,AK_NK
749,Fvb3,37400001,37450000,50000,*,1078,49268,-0.0562550183097983,CHH,AK_NK
750,Fvb3,37450001,37500000,50000,*,6564,224097,0.00805628054472594,CHH,AK_NK
751,Fvb3,37500001,37550000,50000,*,10499,211352,-0.0129491838053024,CHH,AK_NK
752,Fvb3,37550001,37600000,50000,*,5829,215975,0.000333416081893561,CHH,AK_NK
753,Fvb3,37600001,37650000,50000,*,3761,255038,0.00732944290893336,CHH,AK_NK
754,Fvb3,37650001,37700000,50000,*,5577,232084,0.00909599736407232,CHH,AK_NK
755,Fvb3,37700001,37750000,50000,*,2365,195757,-0.000335267337028553,CHH,AK_NK
756,Fvb3,37750001,37800000,50000,*,9109,187959,0.0179456208049948,CHH,AK_NK
757,Fvb3,37800001,37850000,50000,*,4625,196223,-0.0106447781712802,CHH,AK_NK
758,Fvb3,37850001,37900000,50000,*,659,39299,-0.100610462132149,CHH,AK_NK
759,Fvb3,37900001,37950000,50000,*,1835,108560,0.0127133396902906,CHH,AK_NK
760,Fvb3,37950001,38000000,50000,*,3752,234809,0.00362324709417641,CHH,AK_NK
761,Fvb3,38000001,38050000,50000,*,7323,223637,0.00447012339505471,CHH,AK_NK
762,Fvb3,38050001,38100000,50000,*,24240,163283,0.0134829116485426,CHH,AK_NK
763,Fvb3,38100001,38150000,50000,*,29965,230675,0.0557265356994353,CHH,AK_NK
764,Fvb3,38150001,38200000,50000,*,18415,252471,0.026641038364806,CHH,AK_NK
765,Fvb3,38200001,38250000,50000,*,9697,207275,0.000342688783087262,CHH,AK_NK
766,Fvb3,38250001,38300000,50000,*,9745,224611,0.0267465670937811,CHH,AK_NK
